"Column Name","Label"
"S2701_C03_037E","Percent Uninsured!!Estimate!!HOUSEHOLD INCOME (IN 2013 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!Under $25,000"
"S2701_C03_037EA","Annotation of Percent Uninsured!!Estimate!!HOUSEHOLD INCOME (IN 2013 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!Under $25,000"
"S2701_C03_037M","Percent Uninsured!!Margin of Error!!HOUSEHOLD INCOME (IN 2013 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!Under $25,000"
"S2701_C03_037MA","Annotation of Percent Uninsured!!Margin of Error!!HOUSEHOLD INCOME (IN 2013 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!Under $25,000"
"S2701_C04_037E","Number Insured by  Coverage Type!!Estimate!!HOUSEHOLD INCOME (IN 2013 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!Under $25,000"
"S2701_C04_037M","Number Insured by  Coverage Type!!Margin of Error!!HOUSEHOLD INCOME (IN 2013 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!Under $25,000"
"S2701_C04_037MA","Annotation of Number Insured by  Coverage Type!!Margin of Error!!HOUSEHOLD INCOME (IN 2013 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!Under $25,000"
"S2701_C04_037EA","Annotation of Number Insured by  Coverage Type!!Estimate!!HOUSEHOLD INCOME (IN 2013 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!Under $25,000"
"S2701_C05_037E","Percent Insured by  Coverage Type!!Estimate!!HOUSEHOLD INCOME (IN 2013 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!Under $25,000"
"S2701_C05_037EA","Annotation of Percent Insured by  Coverage Type!!Estimate!!HOUSEHOLD INCOME (IN 2013 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!Under $25,000"
"S2701_C05_037M","Percent Insured by  Coverage Type!!Margin of Error!!HOUSEHOLD INCOME (IN 2013 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!Under $25,000"
"S2701_C05_037MA","Annotation of Percent Insured by  Coverage Type!!Margin of Error!!HOUSEHOLD INCOME (IN 2013 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!Under $25,000"
"S2701_C01_038E","Total!!Estimate!!HOUSEHOLD INCOME (IN 2013 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!$25,000 to $49,999"
"S2701_C01_038M","Total!!Margin of Error!!HOUSEHOLD INCOME (IN 2013 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!$25,000 to $49,999"
"S2701_C01_038MA","Annotation of Total!!Margin of Error!!HOUSEHOLD INCOME (IN 2013 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!$25,000 to $49,999"
"S2701_C01_038EA","Annotation of Total!!Estimate!!HOUSEHOLD INCOME (IN 2013 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!$25,000 to $49,999"
"S2701_C02_038E","Number Uninsured!!Estimate!!HOUSEHOLD INCOME (IN 2013 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!$25,000 to $49,999"
"S2701_C02_038EA","Annotation of Number Uninsured!!Estimate!!HOUSEHOLD INCOME (IN 2013 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!$25,000 to $49,999"
"S2701_C02_038M","Number Uninsured!!Margin of Error!!HOUSEHOLD INCOME (IN 2013 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!$25,000 to $49,999"
"S2701_C02_038MA","Annotation of Number Uninsured!!Margin of Error!!HOUSEHOLD INCOME (IN 2013 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!$25,000 to $49,999"
"S2701_C03_038E","Percent Uninsured!!Estimate!!HOUSEHOLD INCOME (IN 2013 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!$25,000 to $49,999"
"S2701_C03_038M","Percent Uninsured!!Margin of Error!!HOUSEHOLD INCOME (IN 2013 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!$25,000 to $49,999"
"S2701_C03_038MA","Annotation of Percent Uninsured!!Margin of Error!!HOUSEHOLD INCOME (IN 2013 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!$25,000 to $49,999"
"S2701_C03_038EA","Annotation of Percent Uninsured!!Estimate!!HOUSEHOLD INCOME (IN 2013 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!$25,000 to $49,999"
"S2701_C04_038E","Number Insured by  Coverage Type!!Estimate!!HOUSEHOLD INCOME (IN 2013 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!$25,000 to $49,999"
"S2701_C04_038M","Number Insured by  Coverage Type!!Margin of Error!!HOUSEHOLD INCOME (IN 2013 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!$25,000 to $49,999"
"S2701_C04_038MA","Annotation of Number Insured by  Coverage Type!!Margin of Error!!HOUSEHOLD INCOME (IN 2013 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!$25,000 to $49,999"
"S2701_C04_038EA","Annotation of Number Insured by  Coverage Type!!Estimate!!HOUSEHOLD INCOME (IN 2013 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!$25,000 to $49,999"
"S2701_C05_038E","Percent Insured by  Coverage Type!!Estimate!!HOUSEHOLD INCOME (IN 2013 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!$25,000 to $49,999"
"S2701_C05_038EA","Annotation of Percent Insured by  Coverage Type!!Estimate!!HOUSEHOLD INCOME (IN 2013 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!$25,000 to $49,999"
"S2701_C05_038M","Percent Insured by  Coverage Type!!Margin of Error!!HOUSEHOLD INCOME (IN 2013 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!$25,000 to $49,999"
"S2701_C05_038MA","Annotation of Percent Insured by  Coverage Type!!Margin of Error!!HOUSEHOLD INCOME (IN 2013 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!$25,000 to $49,999"
"S2701_C01_039E","Total!!Estimate!!HOUSEHOLD INCOME (IN 2013 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!$50,000 to $74,999"
"S2701_C01_039M","Total!!Margin of Error!!HOUSEHOLD INCOME (IN 2013 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!$50,000 to $74,999"
"S2701_C01_039MA","Annotation of Total!!Margin of Error!!HOUSEHOLD INCOME (IN 2013 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!$50,000 to $74,999"
"S2701_C01_039EA","Annotation of Total!!Estimate!!HOUSEHOLD INCOME (IN 2013 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!$50,000 to $74,999"
"S2701_C02_039E","Number Uninsured!!Estimate!!HOUSEHOLD INCOME (IN 2013 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!$50,000 to $74,999"
"S2701_C02_039M","Number Uninsured!!Margin of Error!!HOUSEHOLD INCOME (IN 2013 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!$50,000 to $74,999"
"S2701_C02_039MA","Annotation of Number Uninsured!!Margin of Error!!HOUSEHOLD INCOME (IN 2013 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!$50,000 to $74,999"
"S2701_C02_039EA","Annotation of Number Uninsured!!Estimate!!HOUSEHOLD INCOME (IN 2013 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!$50,000 to $74,999"
"S2701_C03_039E","Percent Uninsured!!Estimate!!HOUSEHOLD INCOME (IN 2013 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!$50,000 to $74,999"
"S2701_C03_039M","Percent Uninsured!!Margin of Error!!HOUSEHOLD INCOME (IN 2013 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!$50,000 to $74,999"
"S2701_C03_039MA","Annotation of Percent Uninsured!!Margin of Error!!HOUSEHOLD INCOME (IN 2013 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!$50,000 to $74,999"
"S2701_C03_039EA","Annotation of Percent Uninsured!!Estimate!!HOUSEHOLD INCOME (IN 2013 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!$50,000 to $74,999"
"S2701_C04_039E","Number Insured by  Coverage Type!!Estimate!!HOUSEHOLD INCOME (IN 2013 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!$50,000 to $74,999"
"S2701_C04_039M","Number Insured by  Coverage Type!!Margin of Error!!HOUSEHOLD INCOME (IN 2013 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!$50,000 to $74,999"
"S2701_C04_039MA","Annotation of Number Insured by  Coverage Type!!Margin of Error!!HOUSEHOLD INCOME (IN 2013 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!$50,000 to $74,999"
"S2701_C04_039EA","Annotation of Number Insured by  Coverage Type!!Estimate!!HOUSEHOLD INCOME (IN 2013 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!$50,000 to $74,999"
"S2701_C05_039E","Percent Insured by  Coverage Type!!Estimate!!HOUSEHOLD INCOME (IN 2013 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!$50,000 to $74,999"
"S2701_C05_039EA","Annotation of Percent Insured by  Coverage Type!!Estimate!!HOUSEHOLD INCOME (IN 2013 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!$50,000 to $74,999"
"S2701_C05_039M","Percent Insured by  Coverage Type!!Margin of Error!!HOUSEHOLD INCOME (IN 2013 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!$50,000 to $74,999"
"S2701_C05_039MA","Annotation of Percent Insured by  Coverage Type!!Margin of Error!!HOUSEHOLD INCOME (IN 2013 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!$50,000 to $74,999"
"S2701_C01_040E","Total!!Estimate!!HOUSEHOLD INCOME (IN 2013 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!$75,000 to $99,999"
"S2701_C01_040M","Total!!Margin of Error!!HOUSEHOLD INCOME (IN 2013 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!$75,000 to $99,999"
"S2701_C01_040MA","Annotation of Total!!Margin of Error!!HOUSEHOLD INCOME (IN 2013 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!$75,000 to $99,999"
"S2701_C01_040EA","Annotation of Total!!Estimate!!HOUSEHOLD INCOME (IN 2013 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!$75,000 to $99,999"
"S2701_C02_040E","Number Uninsured!!Estimate!!HOUSEHOLD INCOME (IN 2013 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!$75,000 to $99,999"
"S2701_C02_040EA","Annotation of Number Uninsured!!Estimate!!HOUSEHOLD INCOME (IN 2013 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!$75,000 to $99,999"
"S2701_C02_040M","Number Uninsured!!Margin of Error!!HOUSEHOLD INCOME (IN 2013 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!$75,000 to $99,999"
"S2701_C02_040MA","Annotation of Number Uninsured!!Margin of Error!!HOUSEHOLD INCOME (IN 2013 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!$75,000 to $99,999"
"S2701_C03_040E","Percent Uninsured!!Estimate!!HOUSEHOLD INCOME (IN 2013 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!$75,000 to $99,999"
"S2701_C03_040EA","Annotation of Percent Uninsured!!Estimate!!HOUSEHOLD INCOME (IN 2013 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!$75,000 to $99,999"
"S2701_C03_040M","Percent Uninsured!!Margin of Error!!HOUSEHOLD INCOME (IN 2013 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!$75,000 to $99,999"
"S2701_C03_040MA","Annotation of Percent Uninsured!!Margin of Error!!HOUSEHOLD INCOME (IN 2013 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!$75,000 to $99,999"
"S2701_C04_040E","Number Insured by  Coverage Type!!Estimate!!HOUSEHOLD INCOME (IN 2013 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!$75,000 to $99,999"
"S2701_C04_040M","Number Insured by  Coverage Type!!Margin of Error!!HOUSEHOLD INCOME (IN 2013 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!$75,000 to $99,999"
"S2701_C04_040MA","Annotation of Number Insured by  Coverage Type!!Margin of Error!!HOUSEHOLD INCOME (IN 2013 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!$75,000 to $99,999"
"S2701_C04_040EA","Annotation of Number Insured by  Coverage Type!!Estimate!!HOUSEHOLD INCOME (IN 2013 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!$75,000 to $99,999"
"S2701_C05_040E","Percent Insured by  Coverage Type!!Estimate!!HOUSEHOLD INCOME (IN 2013 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!$75,000 to $99,999"
"S2701_C05_040M","Percent Insured by  Coverage Type!!Margin of Error!!HOUSEHOLD INCOME (IN 2013 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!$75,000 to $99,999"
"S2701_C05_040MA","Annotation of Percent Insured by  Coverage Type!!Margin of Error!!HOUSEHOLD INCOME (IN 2013 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!$75,000 to $99,999"
"S2701_C05_040EA","Annotation of Percent Insured by  Coverage Type!!Estimate!!HOUSEHOLD INCOME (IN 2013 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!$75,000 to $99,999"
"S2701_C01_041E","Total!!Estimate!!HOUSEHOLD INCOME (IN 2013 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!$100,000 and over"
"S2701_C01_041M","Total!!Margin of Error!!HOUSEHOLD INCOME (IN 2013 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!$100,000 and over"
"S2701_C01_041MA","Annotation of Total!!Margin of Error!!HOUSEHOLD INCOME (IN 2013 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!$100,000 and over"
"S2701_C01_041EA","Annotation of Total!!Estimate!!HOUSEHOLD INCOME (IN 2013 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!$100,000 and over"
"S2701_C02_041E","Number Uninsured!!Estimate!!HOUSEHOLD INCOME (IN 2013 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!$100,000 and over"
"S2701_C02_041M","Number Uninsured!!Margin of Error!!HOUSEHOLD INCOME (IN 2013 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!$100,000 and over"
"S2701_C02_041MA","Annotation of Number Uninsured!!Margin of Error!!HOUSEHOLD INCOME (IN 2013 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!$100,000 and over"
"S2701_C02_041EA","Annotation of Number Uninsured!!Estimate!!HOUSEHOLD INCOME (IN 2013 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!$100,000 and over"
"S2701_C03_041E","Percent Uninsured!!Estimate!!HOUSEHOLD INCOME (IN 2013 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!$100,000 and over"
"S2701_C03_041EA","Annotation of Percent Uninsured!!Estimate!!HOUSEHOLD INCOME (IN 2013 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!$100,000 and over"
"S2701_C03_041M","Percent Uninsured!!Margin of Error!!HOUSEHOLD INCOME (IN 2013 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!$100,000 and over"
"S2701_C03_041MA","Annotation of Percent Uninsured!!Margin of Error!!HOUSEHOLD INCOME (IN 2013 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!$100,000 and over"
"S2701_C04_041E","Number Insured by  Coverage Type!!Estimate!!HOUSEHOLD INCOME (IN 2013 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!$100,000 and over"
"S2701_C04_041EA","Annotation of Number Insured by  Coverage Type!!Estimate!!HOUSEHOLD INCOME (IN 2013 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!$100,000 and over"
"S2701_C04_041M","Number Insured by  Coverage Type!!Margin of Error!!HOUSEHOLD INCOME (IN 2013 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!$100,000 and over"
"S2701_C04_041MA","Annotation of Number Insured by  Coverage Type!!Margin of Error!!HOUSEHOLD INCOME (IN 2013 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!$100,000 and over"
"S2701_C05_041E","Percent Insured by  Coverage Type!!Estimate!!HOUSEHOLD INCOME (IN 2013 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!$100,000 and over"
"S2701_C05_041M","Percent Insured by  Coverage Type!!Margin of Error!!HOUSEHOLD INCOME (IN 2013 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!$100,000 and over"
"S2701_C05_041MA","Annotation of Percent Insured by  Coverage Type!!Margin of Error!!HOUSEHOLD INCOME (IN 2013 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!$100,000 and over"
"S2701_C05_041EA","Annotation of Percent Insured by  Coverage Type!!Estimate!!HOUSEHOLD INCOME (IN 2013 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!$100,000 and over"
"S2701_C01_042E","Total!!Estimate!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Civilian noninstitutionalized population for whom poverty status is determined"
"S2701_C01_042M","Total!!Margin of Error!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Civilian noninstitutionalized population for whom poverty status is determined"
"S2701_C01_042MA","Annotation of Total!!Margin of Error!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Civilian noninstitutionalized population for whom poverty status is determined"
"S2701_C01_042EA","Annotation of Total!!Estimate!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Civilian noninstitutionalized population for whom poverty status is determined"
"S2701_C02_042E","Number Uninsured!!Estimate!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Civilian noninstitutionalized population for whom poverty status is determined"
"S2701_C02_042EA","Annotation of Number Uninsured!!Estimate!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Civilian noninstitutionalized population for whom poverty status is determined"
"S2701_C02_042M","Number Uninsured!!Margin of Error!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Civilian noninstitutionalized population for whom poverty status is determined"
"S2701_C02_042MA","Annotation of Number Uninsured!!Margin of Error!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Civilian noninstitutionalized population for whom poverty status is determined"
"S2701_C03_042E","Percent Uninsured!!Estimate!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Civilian noninstitutionalized population for whom poverty status is determined"
"S2701_C03_042EA","Annotation of Percent Uninsured!!Estimate!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Civilian noninstitutionalized population for whom poverty status is determined"
"S2701_C03_042M","Percent Uninsured!!Margin of Error!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Civilian noninstitutionalized population for whom poverty status is determined"
"S2701_C03_042MA","Annotation of Percent Uninsured!!Margin of Error!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Civilian noninstitutionalized population for whom poverty status is determined"
"S2701_C04_042E","Number Insured by  Coverage Type!!Estimate!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Civilian noninstitutionalized population for whom poverty status is determined"
"S2701_C04_042M","Number Insured by  Coverage Type!!Margin of Error!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Civilian noninstitutionalized population for whom poverty status is determined"
"S2701_C04_042MA","Annotation of Number Insured by  Coverage Type!!Margin of Error!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Civilian noninstitutionalized population for whom poverty status is determined"
"S2701_C04_042EA","Annotation of Number Insured by  Coverage Type!!Estimate!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Civilian noninstitutionalized population for whom poverty status is determined"
"S2701_C05_042E","Percent Insured by  Coverage Type!!Estimate!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Civilian noninstitutionalized population for whom poverty status is determined"
"S2701_C05_042M","Percent Insured by  Coverage Type!!Margin of Error!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Civilian noninstitutionalized population for whom poverty status is determined"
"S2701_C05_042MA","Annotation of Percent Insured by  Coverage Type!!Margin of Error!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Civilian noninstitutionalized population for whom poverty status is determined"
"S2701_C05_042EA","Annotation of Percent Insured by  Coverage Type!!Estimate!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Civilian noninstitutionalized population for whom poverty status is determined"
"S2701_C01_043E","Total!!Estimate!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Civilian noninstitutionalized population for whom poverty status is determined!!Under 1.38 of poverty threshold"
"S2701_C01_043EA","Annotation of Total!!Estimate!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Civilian noninstitutionalized population for whom poverty status is determined!!Under 1.38 of poverty threshold"
"S2701_C01_043M","Total!!Margin of Error!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Civilian noninstitutionalized population for whom poverty status is determined!!Under 1.38 of poverty threshold"
"S2701_C01_043MA","Annotation of Total!!Margin of Error!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Civilian noninstitutionalized population for whom poverty status is determined!!Under 1.38 of poverty threshold"
"S2701_C02_043E","Number Uninsured!!Estimate!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Civilian noninstitutionalized population for whom poverty status is determined!!Under 1.38 of poverty threshold"
"S2701_C02_043M","Number Uninsured!!Margin of Error!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Civilian noninstitutionalized population for whom poverty status is determined!!Under 1.38 of poverty threshold"
"S2701_C02_043MA","Annotation of Number Uninsured!!Margin of Error!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Civilian noninstitutionalized population for whom poverty status is determined!!Under 1.38 of poverty threshold"
"S2701_C02_043EA","Annotation of Number Uninsured!!Estimate!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Civilian noninstitutionalized population for whom poverty status is determined!!Under 1.38 of poverty threshold"
"S2701_C03_043E","Percent Uninsured!!Estimate!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Civilian noninstitutionalized population for whom poverty status is determined!!Under 1.38 of poverty threshold"
"S2701_C03_043M","Percent Uninsured!!Margin of Error!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Civilian noninstitutionalized population for whom poverty status is determined!!Under 1.38 of poverty threshold"
"S2701_C03_043MA","Annotation of Percent Uninsured!!Margin of Error!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Civilian noninstitutionalized population for whom poverty status is determined!!Under 1.38 of poverty threshold"
"S2701_C03_043EA","Annotation of Percent Uninsured!!Estimate!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Civilian noninstitutionalized population for whom poverty status is determined!!Under 1.38 of poverty threshold"
"S2701_C04_043E","Number Insured by  Coverage Type!!Estimate!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Civilian noninstitutionalized population for whom poverty status is determined!!Under 1.38 of poverty threshold"
"S2701_C04_043EA","Annotation of Number Insured by  Coverage Type!!Estimate!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Civilian noninstitutionalized population for whom poverty status is determined!!Under 1.38 of poverty threshold"
"S2701_C04_043M","Number Insured by  Coverage Type!!Margin of Error!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Civilian noninstitutionalized population for whom poverty status is determined!!Under 1.38 of poverty threshold"
"S2701_C04_043MA","Annotation of Number Insured by  Coverage Type!!Margin of Error!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Civilian noninstitutionalized population for whom poverty status is determined!!Under 1.38 of poverty threshold"
"S2701_C05_043E","Percent Insured by  Coverage Type!!Estimate!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Civilian noninstitutionalized population for whom poverty status is determined!!Under 1.38 of poverty threshold"
"S2701_C05_043EA","Annotation of Percent Insured by  Coverage Type!!Estimate!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Civilian noninstitutionalized population for whom poverty status is determined!!Under 1.38 of poverty threshold"
"S2701_C05_043M","Percent Insured by  Coverage Type!!Margin of Error!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Civilian noninstitutionalized population for whom poverty status is determined!!Under 1.38 of poverty threshold"
"S2701_C05_043MA","Annotation of Percent Insured by  Coverage Type!!Margin of Error!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Civilian noninstitutionalized population for whom poverty status is determined!!Under 1.38 of poverty threshold"
"S2701_C01_044E","Total!!Estimate!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Civilian noninstitutionalized population for whom poverty status is determined!!1.38 to 1.99 of poverty threshold"
"S2701_C01_044M","Total!!Margin of Error!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Civilian noninstitutionalized population for whom poverty status is determined!!1.38 to 1.99 of poverty threshold"
"S2701_C01_044MA","Annotation of Total!!Margin of Error!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Civilian noninstitutionalized population for whom poverty status is determined!!1.38 to 1.99 of poverty threshold"
"S2701_C01_044EA","Annotation of Total!!Estimate!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Civilian noninstitutionalized population for whom poverty status is determined!!1.38 to 1.99 of poverty threshold"
"S2701_C02_044E","Number Uninsured!!Estimate!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Civilian noninstitutionalized population for whom poverty status is determined!!1.38 to 1.99 of poverty threshold"
"S2701_C02_044M","Number Uninsured!!Margin of Error!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Civilian noninstitutionalized population for whom poverty status is determined!!1.38 to 1.99 of poverty threshold"
"S2701_C02_044MA","Annotation of Number Uninsured!!Margin of Error!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Civilian noninstitutionalized population for whom poverty status is determined!!1.38 to 1.99 of poverty threshold"
"S2701_C02_044EA","Annotation of Number Uninsured!!Estimate!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Civilian noninstitutionalized population for whom poverty status is determined!!1.38 to 1.99 of poverty threshold"
"S2701_C03_044E","Percent Uninsured!!Estimate!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Civilian noninstitutionalized population for whom poverty status is determined!!1.38 to 1.99 of poverty threshold"
"S2701_C03_044M","Percent Uninsured!!Margin of Error!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Civilian noninstitutionalized population for whom poverty status is determined!!1.38 to 1.99 of poverty threshold"
"S2701_C03_044MA","Annotation of Percent Uninsured!!Margin of Error!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Civilian noninstitutionalized population for whom poverty status is determined!!1.38 to 1.99 of poverty threshold"
"S2701_C03_044EA","Annotation of Percent Uninsured!!Estimate!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Civilian noninstitutionalized population for whom poverty status is determined!!1.38 to 1.99 of poverty threshold"
