"Column Name","Label"
"S2701_C02_039M","Number Uninsured!!Margin of Error!!HOUSEHOLD INCOME (IN 2010 INFLATION ADJUSTED DOLLARS)!!$75,000 to $99,999"
"S2701_C02_039MA","Annotation of Number Uninsured!!Margin of Error!!HOUSEHOLD INCOME (IN 2010 INFLATION ADJUSTED DOLLARS)!!$75,000 to $99,999"
"S2701_C02_039EA","Annotation of Number Uninsured!!Estimate!!HOUSEHOLD INCOME (IN 2010 INFLATION ADJUSTED DOLLARS)!!$75,000 to $99,999"
"S2701_C03_039E","Percent Uninsured!!Estimate!!HOUSEHOLD INCOME (IN 2010 INFLATION ADJUSTED DOLLARS)!!$75,000 to $99,999"
"S2701_C03_039M","Percent Uninsured!!Margin of Error!!HOUSEHOLD INCOME (IN 2010 INFLATION ADJUSTED DOLLARS)!!$75,000 to $99,999"
"S2701_C03_039MA","Annotation of Percent Uninsured!!Margin of Error!!HOUSEHOLD INCOME (IN 2010 INFLATION ADJUSTED DOLLARS)!!$75,000 to $99,999"
"S2701_C03_039EA","Annotation of Percent Uninsured!!Estimate!!HOUSEHOLD INCOME (IN 2010 INFLATION ADJUSTED DOLLARS)!!$75,000 to $99,999"
"S2701_C01_040E","Total!!Estimate!!HOUSEHOLD INCOME (IN 2010 INFLATION ADJUSTED DOLLARS)!!$100,000 and over"
"S2701_C01_040EA","Annotation of Total!!Estimate!!HOUSEHOLD INCOME (IN 2010 INFLATION ADJUSTED DOLLARS)!!$100,000 and over"
"S2701_C01_040M","Total!!Margin of Error!!HOUSEHOLD INCOME (IN 2010 INFLATION ADJUSTED DOLLARS)!!$100,000 and over"
"S2701_C01_040MA","Annotation of Total!!Margin of Error!!HOUSEHOLD INCOME (IN 2010 INFLATION ADJUSTED DOLLARS)!!$100,000 and over"
"S2701_C02_040E","Number Uninsured!!Estimate!!HOUSEHOLD INCOME (IN 2010 INFLATION ADJUSTED DOLLARS)!!$100,000 and over"
"S2701_C02_040EA","Annotation of Number Uninsured!!Estimate!!HOUSEHOLD INCOME (IN 2010 INFLATION ADJUSTED DOLLARS)!!$100,000 and over"
"S2701_C02_040M","Number Uninsured!!Margin of Error!!HOUSEHOLD INCOME (IN 2010 INFLATION ADJUSTED DOLLARS)!!$100,000 and over"
"S2701_C02_040MA","Annotation of Number Uninsured!!Margin of Error!!HOUSEHOLD INCOME (IN 2010 INFLATION ADJUSTED DOLLARS)!!$100,000 and over"
"S2701_C03_040E","Percent Uninsured!!Estimate!!HOUSEHOLD INCOME (IN 2010 INFLATION ADJUSTED DOLLARS)!!$100,000 and over"
"S2701_C03_040M","Percent Uninsured!!Margin of Error!!HOUSEHOLD INCOME (IN 2010 INFLATION ADJUSTED DOLLARS)!!$100,000 and over"
"S2701_C03_040MA","Annotation of Percent Uninsured!!Margin of Error!!HOUSEHOLD INCOME (IN 2010 INFLATION ADJUSTED DOLLARS)!!$100,000 and over"
"S2701_C03_040EA","Annotation of Percent Uninsured!!Estimate!!HOUSEHOLD INCOME (IN 2010 INFLATION ADJUSTED DOLLARS)!!$100,000 and over"
"S2701_C01_041E","Total!!Estimate!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Civilian noninstitutionalized population for whom poverty status is determined"
"S2701_C01_041M","Total!!Margin of Error!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Civilian noninstitutionalized population for whom poverty status is determined"
"S2701_C01_041MA","Annotation of Total!!Margin of Error!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Civilian noninstitutionalized population for whom poverty status is determined"
"S2701_C01_041EA","Annotation of Total!!Estimate!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Civilian noninstitutionalized population for whom poverty status is determined"
"S2701_C02_041E","Number Uninsured!!Estimate!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Civilian noninstitutionalized population for whom poverty status is determined"
"S2701_C02_041EA","Annotation of Number Uninsured!!Estimate!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Civilian noninstitutionalized population for whom poverty status is determined"
"S2701_C02_041M","Number Uninsured!!Margin of Error!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Civilian noninstitutionalized population for whom poverty status is determined"
"S2701_C02_041MA","Annotation of Number Uninsured!!Margin of Error!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Civilian noninstitutionalized population for whom poverty status is determined"
"S2701_C03_041E","Percent Uninsured!!Estimate!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Civilian noninstitutionalized population for whom poverty status is determined"
"S2701_C03_041M","Percent Uninsured!!Margin of Error!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Civilian noninstitutionalized population for whom poverty status is determined"
"S2701_C03_041MA","Annotation of Percent Uninsured!!Margin of Error!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Civilian noninstitutionalized population for whom poverty status is determined"
"S2701_C03_041EA","Annotation of Percent Uninsured!!Estimate!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Civilian noninstitutionalized population for whom poverty status is determined"
"S2701_C01_042E","Total!!Estimate!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Under 1.00 of poverty threshold"
"S2701_C01_042EA","Annotation of Total!!Estimate!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Under 1.00 of poverty threshold"
"S2701_C01_042M","Total!!Margin of Error!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Under 1.00 of poverty threshold"
"S2701_C01_042MA","Annotation of Total!!Margin of Error!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Under 1.00 of poverty threshold"
"S2701_C02_042E","Number Uninsured!!Estimate!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Under 1.00 of poverty threshold"
"S2701_C02_042EA","Annotation of Number Uninsured!!Estimate!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Under 1.00 of poverty threshold"
"S2701_C02_042M","Number Uninsured!!Margin of Error!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Under 1.00 of poverty threshold"
"S2701_C02_042MA","Annotation of Number Uninsured!!Margin of Error!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Under 1.00 of poverty threshold"
"S2701_C03_042E","Percent Uninsured!!Estimate!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Under 1.00 of poverty threshold"
"S2701_C03_042M","Percent Uninsured!!Margin of Error!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Under 1.00 of poverty threshold"
"S2701_C03_042MA","Annotation of Percent Uninsured!!Margin of Error!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Under 1.00 of poverty threshold"
"S2701_C03_042EA","Annotation of Percent Uninsured!!Estimate!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Under 1.00 of poverty threshold"
"S2701_C01_043E","Total!!Estimate!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!1.00 to 1.99 of poverty threshold"
"S2701_C01_043M","Total!!Margin of Error!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!1.00 to 1.99 of poverty threshold"
"S2701_C01_043MA","Annotation of Total!!Margin of Error!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!1.00 to 1.99 of poverty threshold"
"S2701_C01_043EA","Annotation of Total!!Estimate!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!1.00 to 1.99 of poverty threshold"
"S2701_C02_043E","Number Uninsured!!Estimate!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!1.00 to 1.99 of poverty threshold"
"S2701_C02_043M","Number Uninsured!!Margin of Error!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!1.00 to 1.99 of poverty threshold"
"S2701_C02_043MA","Annotation of Number Uninsured!!Margin of Error!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!1.00 to 1.99 of poverty threshold"
"S2701_C02_043EA","Annotation of Number Uninsured!!Estimate!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!1.00 to 1.99 of poverty threshold"
"S2701_C03_043E","Percent Uninsured!!Estimate!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!1.00 to 1.99 of poverty threshold"
"S2701_C03_043M","Percent Uninsured!!Margin of Error!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!1.00 to 1.99 of poverty threshold"
"S2701_C03_043MA","Annotation of Percent Uninsured!!Margin of Error!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!1.00 to 1.99 of poverty threshold"
"S2701_C03_043EA","Annotation of Percent Uninsured!!Estimate!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!1.00 to 1.99 of poverty threshold"
"S2701_C01_044E","Total!!Estimate!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!2.00 of poverty threshold and over"
"S2701_C01_044M","Total!!Margin of Error!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!2.00 of poverty threshold and over"
"S2701_C01_044MA","Annotation of Total!!Margin of Error!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!2.00 of poverty threshold and over"
"S2701_C01_044EA","Annotation of Total!!Estimate!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!2.00 of poverty threshold and over"
"S2701_C02_044E","Number Uninsured!!Estimate!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!2.00 of poverty threshold and over"
"S2701_C02_044EA","Annotation of Number Uninsured!!Estimate!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!2.00 of poverty threshold and over"
"S2701_C02_044M","Number Uninsured!!Margin of Error!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!2.00 of poverty threshold and over"
"S2701_C02_044MA","Annotation of Number Uninsured!!Margin of Error!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!2.00 of poverty threshold and over"
"S2701_C03_044E","Percent Uninsured!!Estimate!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!2.00 of poverty threshold and over"
"S2701_C03_044M","Percent Uninsured!!Margin of Error!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!2.00 of poverty threshold and over"
"S2701_C03_044MA","Annotation of Percent Uninsured!!Margin of Error!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!2.00 of poverty threshold and over"
"S2701_C03_044EA","Annotation of Percent Uninsured!!Estimate!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!2.00 of poverty threshold and over"
"S2701_C01_045E","Total!!Estimate!!PERCENT IMPUTED!!Health insurance coverage"
"S2701_C01_045M","Total!!Margin of Error!!PERCENT IMPUTED!!Health insurance coverage"
"S2701_C01_045MA","Annotation of Total!!Margin of Error!!PERCENT IMPUTED!!Health insurance coverage"
"S2701_C01_045EA","Annotation of Total!!Estimate!!PERCENT IMPUTED!!Health insurance coverage"
"S2701_C02_045E","Number Uninsured!!Estimate!!PERCENT IMPUTED!!Health insurance coverage"
"S2701_C02_045EA","Annotation of Number Uninsured!!Estimate!!PERCENT IMPUTED!!Health insurance coverage"
"S2701_C02_045M","Number Uninsured!!Margin of Error!!PERCENT IMPUTED!!Health insurance coverage"
"S2701_C02_045MA","Annotation of Number Uninsured!!Margin of Error!!PERCENT IMPUTED!!Health insurance coverage"
"S2701_C03_045E","Percent Uninsured!!Estimate!!PERCENT IMPUTED!!Health insurance coverage"
"S2701_C03_045EA","Annotation of Percent Uninsured!!Estimate!!PERCENT IMPUTED!!Health insurance coverage"
"S2701_C03_045M","Percent Uninsured!!Margin of Error!!PERCENT IMPUTED!!Health insurance coverage"
"S2701_C03_045MA","Annotation of Percent Uninsured!!Margin of Error!!PERCENT IMPUTED!!Health insurance coverage"
"S2701_C01_046E","Total!!Estimate!!PERCENT IMPUTED!!Health insurance coverage!!Private health insurance"
"S2701_C01_046EA","Annotation of Total!!Estimate!!PERCENT IMPUTED!!Health insurance coverage!!Private health insurance"
"S2701_C01_046M","Total!!Margin of Error!!PERCENT IMPUTED!!Health insurance coverage!!Private health insurance"
"S2701_C01_046MA","Annotation of Total!!Margin of Error!!PERCENT IMPUTED!!Health insurance coverage!!Private health insurance"
"S2701_C02_046E","Number Uninsured!!Estimate!!PERCENT IMPUTED!!Health insurance coverage!!Private health insurance"
"S2701_C02_046M","Number Uninsured!!Margin of Error!!PERCENT IMPUTED!!Health insurance coverage!!Private health insurance"
"S2701_C02_046MA","Annotation of Number Uninsured!!Margin of Error!!PERCENT IMPUTED!!Health insurance coverage!!Private health insurance"
"S2701_C02_046EA","Annotation of Number Uninsured!!Estimate!!PERCENT IMPUTED!!Health insurance coverage!!Private health insurance"
"S2701_C03_046E","Percent Uninsured!!Estimate!!PERCENT IMPUTED!!Health insurance coverage!!Private health insurance"
"S2701_C03_046M","Percent Uninsured!!Margin of Error!!PERCENT IMPUTED!!Health insurance coverage!!Private health insurance"
"S2701_C03_046MA","Annotation of Percent Uninsured!!Margin of Error!!PERCENT IMPUTED!!Health insurance coverage!!Private health insurance"
"S2701_C03_046EA","Annotation of Percent Uninsured!!Estimate!!PERCENT IMPUTED!!Health insurance coverage!!Private health insurance"
"S2701_C01_047E","Total!!Estimate!!PERCENT IMPUTED!!Health insurance coverage!!Private health insurance!!Employer-based health insurance"
"S2701_C01_047M","Total!!Margin of Error!!PERCENT IMPUTED!!Health insurance coverage!!Private health insurance!!Employer-based health insurance"
"S2701_C01_047MA","Annotation of Total!!Margin of Error!!PERCENT IMPUTED!!Health insurance coverage!!Private health insurance!!Employer-based health insurance"
"S2701_C01_047EA","Annotation of Total!!Estimate!!PERCENT IMPUTED!!Health insurance coverage!!Private health insurance!!Employer-based health insurance"
"S2701_C02_047E","Number Uninsured!!Estimate!!PERCENT IMPUTED!!Health insurance coverage!!Private health insurance!!Employer-based health insurance"
"S2701_C02_047M","Number Uninsured!!Margin of Error!!PERCENT IMPUTED!!Health insurance coverage!!Private health insurance!!Employer-based health insurance"
"S2701_C02_047MA","Annotation of Number Uninsured!!Margin of Error!!PERCENT IMPUTED!!Health insurance coverage!!Private health insurance!!Employer-based health insurance"
"S2701_C02_047EA","Annotation of Number Uninsured!!Estimate!!PERCENT IMPUTED!!Health insurance coverage!!Private health insurance!!Employer-based health insurance"
"S2701_C03_047E","Percent Uninsured!!Estimate!!PERCENT IMPUTED!!Health insurance coverage!!Private health insurance!!Employer-based health insurance"
"S2701_C03_047EA","Annotation of Percent Uninsured!!Estimate!!PERCENT IMPUTED!!Health insurance coverage!!Private health insurance!!Employer-based health insurance"
"S2701_C03_047M","Percent Uninsured!!Margin of Error!!PERCENT IMPUTED!!Health insurance coverage!!Private health insurance!!Employer-based health insurance"
"S2701_C03_047MA","Annotation of Percent Uninsured!!Margin of Error!!PERCENT IMPUTED!!Health insurance coverage!!Private health insurance!!Employer-based health insurance"
"S2701_C01_048E","Total!!Estimate!!PERCENT IMPUTED!!Health insurance coverage!!Private health insurance!!Direct-purchase health insurance"
"S2701_C01_048M","Total!!Margin of Error!!PERCENT IMPUTED!!Health insurance coverage!!Private health insurance!!Direct-purchase health insurance"
"S2701_C01_048MA","Annotation of Total!!Margin of Error!!PERCENT IMPUTED!!Health insurance coverage!!Private health insurance!!Direct-purchase health insurance"
"S2701_C01_048EA","Annotation of Total!!Estimate!!PERCENT IMPUTED!!Health insurance coverage!!Private health insurance!!Direct-purchase health insurance"
"S2701_C02_048E","Number Uninsured!!Estimate!!PERCENT IMPUTED!!Health insurance coverage!!Private health insurance!!Direct-purchase health insurance"
"S2701_C02_048M","Number Uninsured!!Margin of Error!!PERCENT IMPUTED!!Health insurance coverage!!Private health insurance!!Direct-purchase health insurance"
"S2701_C02_048MA","Annotation of Number Uninsured!!Margin of Error!!PERCENT IMPUTED!!Health insurance coverage!!Private health insurance!!Direct-purchase health insurance"
"S2701_C02_048EA","Annotation of Number Uninsured!!Estimate!!PERCENT IMPUTED!!Health insurance coverage!!Private health insurance!!Direct-purchase health insurance"
"S2701_C03_048E","Percent Uninsured!!Estimate!!PERCENT IMPUTED!!Health insurance coverage!!Private health insurance!!Direct-purchase health insurance"
"S2701_C03_048EA","Annotation of Percent Uninsured!!Estimate!!PERCENT IMPUTED!!Health insurance coverage!!Private health insurance!!Direct-purchase health insurance"
"S2701_C03_048M","Percent Uninsured!!Margin of Error!!PERCENT IMPUTED!!Health insurance coverage!!Private health insurance!!Direct-purchase health insurance"
"S2701_C03_048MA","Annotation of Percent Uninsured!!Margin of Error!!PERCENT IMPUTED!!Health insurance coverage!!Private health insurance!!Direct-purchase health insurance"
"S2701_C01_049E","Total!!Estimate!!PERCENT IMPUTED!!Health insurance coverage!!Private health insurance!!TRICARE/military health coverage"
"S2701_C01_049EA","Annotation of Total!!Estimate!!PERCENT IMPUTED!!Health insurance coverage!!Private health insurance!!TRICARE/military health coverage"
"S2701_C01_049M","Total!!Margin of Error!!PERCENT IMPUTED!!Health insurance coverage!!Private health insurance!!TRICARE/military health coverage"
"S2701_C01_049MA","Annotation of Total!!Margin of Error!!PERCENT IMPUTED!!Health insurance coverage!!Private health insurance!!TRICARE/military health coverage"
"S2701_C02_049E","Number Uninsured!!Estimate!!PERCENT IMPUTED!!Health insurance coverage!!Private health insurance!!TRICARE/military health coverage"
"S2701_C02_049M","Number Uninsured!!Margin of Error!!PERCENT IMPUTED!!Health insurance coverage!!Private health insurance!!TRICARE/military health coverage"
"S2701_C02_049MA","Annotation of Number Uninsured!!Margin of Error!!PERCENT IMPUTED!!Health insurance coverage!!Private health insurance!!TRICARE/military health coverage"
"S2701_C02_049EA","Annotation of Number Uninsured!!Estimate!!PERCENT IMPUTED!!Health insurance coverage!!Private health insurance!!TRICARE/military health coverage"
"S2701_C03_049E","Percent Uninsured!!Estimate!!PERCENT IMPUTED!!Health insurance coverage!!Private health insurance!!TRICARE/military health coverage"
"S2701_C03_049EA","Annotation of Percent Uninsured!!Estimate!!PERCENT IMPUTED!!Health insurance coverage!!Private health insurance!!TRICARE/military health coverage"
"S2701_C03_049M","Percent Uninsured!!Margin of Error!!PERCENT IMPUTED!!Health insurance coverage!!Private health insurance!!TRICARE/military health coverage"
"S2701_C03_049MA","Annotation of Percent Uninsured!!Margin of Error!!PERCENT IMPUTED!!Health insurance coverage!!Private health insurance!!TRICARE/military health coverage"
"S2701_C01_050E","Total!!Estimate!!PERCENT IMPUTED!!Health insurance coverage!!Public coverage"
"S2701_C01_050M","Total!!Margin of Error!!PERCENT IMPUTED!!Health insurance coverage!!Public coverage"
"S2701_C01_050MA","Annotation of Total!!Margin of Error!!PERCENT IMPUTED!!Health insurance coverage!!Public coverage"
"S2701_C01_050EA","Annotation of Total!!Estimate!!PERCENT IMPUTED!!Health insurance coverage!!Public coverage"
"S2701_C02_050E","Number Uninsured!!Estimate!!PERCENT IMPUTED!!Health insurance coverage!!Public coverage"
"S2701_C02_050EA","Annotation of Number Uninsured!!Estimate!!PERCENT IMPUTED!!Health insurance coverage!!Public coverage"
"S2701_C02_050M","Number Uninsured!!Margin of Error!!PERCENT IMPUTED!!Health insurance coverage!!Public coverage"
"S2701_C02_050MA","Annotation of Number Uninsured!!Margin of Error!!PERCENT IMPUTED!!Health insurance coverage!!Public coverage"
"S2701_C03_050E","Percent Uninsured!!Estimate!!PERCENT IMPUTED!!Health insurance coverage!!Public coverage"
"S2701_C03_050EA","Annotation of Percent Uninsured!!Estimate!!PERCENT IMPUTED!!Health insurance coverage!!Public coverage"
"S2701_C03_050M","Percent Uninsured!!Margin of Error!!PERCENT IMPUTED!!Health insurance coverage!!Public coverage"
"S2701_C03_050MA","Annotation of Percent Uninsured!!Margin of Error!!PERCENT IMPUTED!!Health insurance coverage!!Public coverage"
"S2701_C01_051E","Total!!Estimate!!PERCENT IMPUTED!!Health insurance coverage!!Public coverage!!Medicare coverage"
"S2701_C01_051M","Total!!Margin of Error!!PERCENT IMPUTED!!Health insurance coverage!!Public coverage!!Medicare coverage"
"S2701_C01_051MA","Annotation of Total!!Margin of Error!!PERCENT IMPUTED!!Health insurance coverage!!Public coverage!!Medicare coverage"
"S2701_C01_051EA","Annotation of Total!!Estimate!!PERCENT IMPUTED!!Health insurance coverage!!Public coverage!!Medicare coverage"
"S2701_C02_051E","Number Uninsured!!Estimate!!PERCENT IMPUTED!!Health insurance coverage!!Public coverage!!Medicare coverage"
"S2701_C02_051M","Number Uninsured!!Margin of Error!!PERCENT IMPUTED!!Health insurance coverage!!Public coverage!!Medicare coverage"
"S2701_C02_051MA","Annotation of Number Uninsured!!Margin of Error!!PERCENT IMPUTED!!Health insurance coverage!!Public coverage!!Medicare coverage"
"S2701_C02_051EA","Annotation of Number Uninsured!!Estimate!!PERCENT IMPUTED!!Health insurance coverage!!Public coverage!!Medicare coverage"
"S2701_C03_051E","Percent Uninsured!!Estimate!!PERCENT IMPUTED!!Health insurance coverage!!Public coverage!!Medicare coverage"
"S2701_C03_051EA","Annotation of Percent Uninsured!!Estimate!!PERCENT IMPUTED!!Health insurance coverage!!Public coverage!!Medicare coverage"
"S2701_C03_051M","Percent Uninsured!!Margin of Error!!PERCENT IMPUTED!!Health insurance coverage!!Public coverage!!Medicare coverage"
"S2701_C03_051MA","Annotation of Percent Uninsured!!Margin of Error!!PERCENT IMPUTED!!Health insurance coverage!!Public coverage!!Medicare coverage"
"S2701_C01_052E","Total!!Estimate!!PERCENT IMPUTED!!Health insurance coverage!!Public coverage!!Medicaid/means-tested public coverage"
"S2701_C01_052M","Total!!Margin of Error!!PERCENT IMPUTED!!Health insurance coverage!!Public coverage!!Medicaid/means-tested public coverage"
"S2701_C01_052MA","Annotation of Total!!Margin of Error!!PERCENT IMPUTED!!Health insurance coverage!!Public coverage!!Medicaid/means-tested public coverage"
"S2701_C01_052EA","Annotation of Total!!Estimate!!PERCENT IMPUTED!!Health insurance coverage!!Public coverage!!Medicaid/means-tested public coverage"
"S2701_C02_052E","Number Uninsured!!Estimate!!PERCENT IMPUTED!!Health insurance coverage!!Public coverage!!Medicaid/means-tested public coverage"
"S2701_C02_052M","Number Uninsured!!Margin of Error!!PERCENT IMPUTED!!Health insurance coverage!!Public coverage!!Medicaid/means-tested public coverage"
"S2701_C02_052MA","Annotation of Number Uninsured!!Margin of Error!!PERCENT IMPUTED!!Health insurance coverage!!Public coverage!!Medicaid/means-tested public coverage"
"S2701_C02_052EA","Annotation of Number Uninsured!!Estimate!!PERCENT IMPUTED!!Health insurance coverage!!Public coverage!!Medicaid/means-tested public coverage"
"S2701_C03_052E","Percent Uninsured!!Estimate!!PERCENT IMPUTED!!Health insurance coverage!!Public coverage!!Medicaid/means-tested public coverage"
"S2701_C03_052EA","Annotation of Percent Uninsured!!Estimate!!PERCENT IMPUTED!!Health insurance coverage!!Public coverage!!Medicaid/means-tested public coverage"
"S2701_C03_052M","Percent Uninsured!!Margin of Error!!PERCENT IMPUTED!!Health insurance coverage!!Public coverage!!Medicaid/means-tested public coverage"
"S2701_C03_052MA","Annotation of Percent Uninsured!!Margin of Error!!PERCENT IMPUTED!!Health insurance coverage!!Public coverage!!Medicaid/means-tested public coverage"
"S2701_C01_053E","Total!!Estimate!!PERCENT IMPUTED!!Health insurance coverage!!Public coverage!!VA Health Care"
"S2701_C01_053EA","Annotation of Total!!Estimate!!PERCENT IMPUTED!!Health insurance coverage!!Public coverage!!VA Health Care"
"S2701_C01_053M","Total!!Margin of Error!!PERCENT IMPUTED!!Health insurance coverage!!Public coverage!!VA Health Care"
"S2701_C01_053MA","Annotation of Total!!Margin of Error!!PERCENT IMPUTED!!Health insurance coverage!!Public coverage!!VA Health Care"
"S2701_C02_053E","Number Uninsured!!Estimate!!PERCENT IMPUTED!!Health insurance coverage!!Public coverage!!VA Health Care"
"S2701_C02_053M","Number Uninsured!!Margin of Error!!PERCENT IMPUTED!!Health insurance coverage!!Public coverage!!VA Health Care"
"S2701_C02_053MA","Annotation of Number Uninsured!!Margin of Error!!PERCENT IMPUTED!!Health insurance coverage!!Public coverage!!VA Health Care"
"S2701_C02_053EA","Annotation of Number Uninsured!!Estimate!!PERCENT IMPUTED!!Health insurance coverage!!Public coverage!!VA Health Care"
"S2701_C03_053E","Percent Uninsured!!Estimate!!PERCENT IMPUTED!!Health insurance coverage!!Public coverage!!VA Health Care"
"S2701_C03_053EA","Annotation of Percent Uninsured!!Estimate!!PERCENT IMPUTED!!Health insurance coverage!!Public coverage!!VA Health Care"
"S2701_C03_053M","Percent Uninsured!!Margin of Error!!PERCENT IMPUTED!!Health insurance coverage!!Public coverage!!VA Health Care"
"S2701_C03_053MA","Annotation of Percent Uninsured!!Margin of Error!!PERCENT IMPUTED!!Health insurance coverage!!Public coverage!!VA Health Care"
